URL,Version,Status,OIDs,Name,Title,Description,Used
http://dicom.nema.org/resources/ontology/DCM,01,active,"1.2.840.10008.2.16.4",DICOM Controlled Terminology Definitions,,"DICOM Code Definitions (Coding Scheme Designator ""DCM"" Coding Scheme Version ""01"")","ValueSet/dicom-cid-18-RadiopharmaceuticalIsotope,ValueSet/dicom-cid-25-Radiopharmaceutical,ValueSet/dicom-cid-4021-PETRadiopharmaceutical,ValueSet/dicom-cid-33-Modality,ValueSet/dicom-cid-4020-PETRadionuclide"
http://fhir.de/CodeSystem/bfarm/atc,null,active,,Atc,ATC,"ATC Platzhalter-CodeSystem","ValueSet/mii-vs-medikation-atc"
http://fhir.de/CodeSystem/bfarm/icd-10-gm,null,active,,ICD10GM,ICD-10-GM,"ICD-10-GM Platzhalter-CodeSystem","ValueSet/valueset-ICD-10-GM"
http://fhir.de/CodeSystem/bfarm/ops,null,active,,OPS,OPS,"OPS Platzhalter-CodeSystem","ValueSet/mii-vs-prozedur-ops"
http://hl7.org/fhir/care-plan-activity-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.147",CarePlanActivityStatus,CarePlanActivityStatus,"Codes that reflect the current state of a care plan activity within its overall life cycle.","ValueSet/care-plan-activity-status"
http://hl7.org/fhir/composition-attestation-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.239",CompositionAttestationMode,CompositionAttestationMode,"The way in which a person authenticated a composition.","ValueSet/composition-attestation-mode"
http://hl7.org/fhir/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.242",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","ValueSet/composition-status"
http://hl7.org/fhir/device-nametype,4.0.1,draft,"2.16.840.1.113883.4.642.4.1084",DeviceNameType,DeviceNameType,"The type of name the device is referred by.","ValueSet/device-nametype"
http://hl7.org/fhir/device-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.210",FHIRDeviceStatus,FHIRDeviceStatus,"The availability status of the device.","ValueSet/device-status"
http://hl7.org/fhir/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.236",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","ValueSet/diagnostic-report-status"
http://hl7.org/fhir/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.245",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","ValueSet/document-relationship-type"
http://hl7.org/fhir/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.110",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","ValueSet/event-status"
http://hl7.org/fhir/imagingstudy-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.991",ImagingStudyStatus,ImagingStudyStatus,"The status of the ImagingStudy.","ValueSet/imagingstudy-status"
http://hl7.org/fhir/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.319",ListMode,ListMode,"The processing mode that applies to this list.","ValueSet/list-mode"
http://hl7.org/fhir/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.4.401",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","ValueSet/observation-status"
http://hl7.org/fhir/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent,ValueSet/care-plan-intent"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.112",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","ValueSet/request-status"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/resource-types,ValueSet/care-plan-activity-kind"
http://hl7.org/fhir/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.212",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","ValueSet/udi-entry-type"
