2026-08-27T16:46:57Z	id	S	sushi-config.yaml	mii-ig-bildgebung	2.1	read
2026-08-27T16:46:57Z	canonical	S	sushi-config.yaml	https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung	2.1	read
2026-08-27T16:46:57Z	packageId	S	sushi-config.yaml==package.json(name)	de.medizininformatikinitiative.kerndatensatz.bildgebung	2.1	read
2026-08-27T16:46:57Z	name	S	sushi-config.yaml	MII_IG_Bildgebung	2.1	read
2026-08-27T16:46:57Z	version	S	sushi-config.yaml==package.json; published latest=2026.0.0 (dist-tag)	2027.0.0-ballot	2.1	read
2026-08-27T16:46:57Z	status	S	sushi-config.yaml	active	2.1	read
2026-08-27T16:46:57Z	releaseLabel	S	sushi-config.yaml	ci-build	2.1	read
2026-08-27T16:46:57Z	publisher	S	sushi-config.yaml	Medizininformatik Initiative | https://www.medizininformatik-initiative.de/	2.1	read
2026-08-27T16:46:57Z	fhirVersion	S	sushi-config.yaml	4.0.1	2.1	read
2026-08-27T17:03:11Z	license	R	Guide-Narrativ Index.page.md Impressum: '© 2019+ TMF e. V. ... lizenziert unter der Creative Commons Namensnennung 4.0 International Lizenz' — Feld-Evidenz Tier R; sushi-config-Feld wird darauf gesetzt, Bestätigung Gate A	CC-BY-4.0	2.1	read
